Link, Anchor Text
"http://www.thursdaycontra.com/~spuds/tunes/reels/SaratogaHP.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/SatNightBreak.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/SautduLapin.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/SayNoMore.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Scollays.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/ScotlandBrave.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/SeanRyansPolka.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Seneca.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/ShenandoahFalls.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/ShipsSailing.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/ShoesStockings.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/ShooFly.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/ShovePig.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/SiegeEnnis.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/SilverSpear.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/SkippinCat.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/SoldiersJoy.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Speed_Plough.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Spootiskerry.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/SpottedPony.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/SpottedPony2.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/SpringSong.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/SPUDSPolka.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/squirrelheads.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/SquirrelHunter.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/StarMunster.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/StarsStripes.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/StarsStripesoctave.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/StatenIsland.abc", abc
